"CODE_OF,C,4","LIB_OF,C,30","CODE_G,C,2","LIB_G,C,15","CODE_D,C,2","LIB_D,C,25","CODE_C,C,2","LIB_C,C,25","CATEGORIE,C,1"
 147,OUALI MOHAMED NACEUR,06,BIZERTE,03,MENZEL JEMIL,,,A
1417,BEN ROMDHANE RAOUF,06,BIZERTE,03,MENZEL JEMIL,,,A
1620,BAKLOUTI MERIAM  EP JMAL,06,BIZERTE,03,MENZEL JEMIL,,,A
1866,YACOUBI ALI,06,BIZERTE,03,MENZEL JEMIL,,,A
 111,BELLAKHAL HABIB,06,BIZERTE,04,RAS JEBEL,,,A
 116,TOUHAMI NASRIA EP BEN RHIMA,06,BIZERTE,04,RAS JEBEL,,,A
 129,FARKH HEDI,06,BIZERTE,04,RAS JEBEL,,,A
 139,KSOURI SLAHEDDINE,06,BIZERTE,04,RAS JEBEL,,,A
 146,NACEF  IBRAHIM,06,BIZERTE,04,RAS JEBEL,,,A
 159,MAMLOUK TRIFI FAOUZIA,06,BIZERTE,04,RAS JEBEL,,,A
1743,CHAKROUN EL FADHEL,06,BIZERTE,04,RAS JEBEL,,,A
 125,DHOUIBI SALWA,06,BIZERTE,07,SEJNANE,,,A
1605,BAHRI RIM *,06,BIZERTE,07,SEJNANE,,,A
1898,ESSOUEI JAMIL,06,BIZERTE,07,SEJNANE,,,A
1976,HADJ AYED MANEL,06,BIZERTE,07,SEJNANE,,,A
2190,BEN AZIZA HICHEM,06,BIZERTE,07,SEJNANE,,,A
 130,GABTANI NOUREDDINE,06,BIZERTE,13,TINJA,,,A
 148,FLISS SIHEM EP. OUALI,06,BIZERTE,13,TINJA,,,A
 449,JENDOUBI MOHAMED ALI,06,BIZERTE,13,TINJA,,,A
1884,HECHEMI SONIA,06,BIZERTE,08,UTIQUE,,,A
2237,MKADMI WASSIM,21,GABES,11,DKHILET TOUJANE,,,A
 294,HADDAJI AMEL,21,GABES,04,EL HAMMA,,,A
 305,BEN SLIMENE INES,21,GABES,04,EL HAMMA,,,A
 331,ECHIBANI CHABANI,21,GABES,04,EL HAMMA,,,A
1387,RAHALI SAWSSEN,21,GABES,04,EL HAMMA,,,A
1446,KHELIFI AYMEN,21,GABES,04,EL HAMMA,,,A
1515,BOUCHLAKA   KHALIL,21,GABES,04,EL HAMMA,,,A
1934,MRABET SOUMAYA,21,GABES,04,EL HAMMA,,,A
 295,ALILA SAMIR,21,GABES,01,GABES MEDINA (EST),,,A
 297,BECHRAOUI JAMEL ABDENNACEUR,21,GABES,01,GABES MEDINA (EST),,,A
 300,BAHRI INTISSAR,21,GABES,01,GABES MEDINA (EST),,,A
 301,BECHRAOUI  AHMED,21,GABES,01,GABES MEDINA (EST),,,A
 302,PHARMACIE BEN ZINA,21,GABES,01,GABES MEDINA (EST),,,A
 303,BOUABDALLAH BECHIR,21,GABES,01,GABES MEDINA (EST),,,A
 304,BOUCHRIKA ABDELAZIZ,21,GABES,01,GABES MEDINA (EST),,,A
 307,TRIGUI HASSIBA EP CHINE,21,GABES,01,GABES MEDINA (EST),,,A
 310,HAJJEJ MOHMAED GHOFRANE,21,GABES,01,GABES MEDINA (EST),,,A
 312,JALLOUL JAMEL,21,GABES,01,GABES MEDINA (EST),,,A
 313,KILANI RAFIKA,21,GABES,01,GABES MEDINA (EST),,,A
 314,ZARROUK OUSSAMA,21,GABES,01,GABES MEDINA (EST),,,A
 321,NAJJAR MOHAMED IMED,21,GABES,01,GABES MEDINA (EST),,,A
 322,NASFI ZOUHEIR,21,GABES,01,GABES MEDINA (EST),,,A
 323,NOURI NAJET ep AMORRI,21,GABES,01,GABES MEDINA (EST),,,A
 324,MEZGHANNI MOHAMED,21,GABES,01,GABES MEDINA (EST),,,A
 325,OUANENE NOUREDDINE,21,GABES,01,GABES MEDINA (EST),,,A
 326,MILED ABDELWAHEB,21,GABES,01,GABES MEDINA (EST),,,A
 327,KILANI ASMA,21,GABES,01,GABES MEDINA (EST),,,A
 328,MOKHTAR MONCEF,21,GABES,01,GABES MEDINA (EST),,,A
 311,HAMROUNI SADOK,21,GABES,02,GABES OUEST,,,A
 320,TOUNSI THAMEUR,21,GABES,02,GABES OUEST,,,A
 330,HAJJAJ MOHAMED NAZIH,21,GABES,02,GABES OUEST,,,A
1347,JARY WAJIH,21,GABES,02,GABES OUEST,,,A
1642,NAJJAR FAOUZIA,21,GABES,02,GABES OUEST,,,A
2087,MLIKI MOHAMED LARBI,21,GABES,02,GABES OUEST,,,A
 308,CHENNAOUI OLFA,21,GABES,10,GABES SUD,,,A
 316,LOUHICHI MOHAMED FAYCAL,21,GABES,10,GABES SUD,,,A
 318,MARIEMI FETHI,21,GABES,10,GABES SUD,,,A
 319,MOKHTAR MOHAMED NEJIB B.TAHER,21,GABES,10,GABES SUD,,,A
1593,BESSADOK ALI,21,GABES,10,GABES SUD,,,A
1809,AYADI MOLKA EP HACHAICHI,21,GABES,10,GABES SUD,,,A
2198,TECHINI MARIEM,21,GABES,10,GABES SUD,,,A
 309,HADJ BELGACEM LASSAAD,21,GABES,09,GHANNOUCH,,,A
 333,CHOBBIT LAMIA,21,GABES,09,GHANNOUCH,,,A
1354,FRIKHA DALENDA EP ABID,21,GABES,09,GHANNOUCH,,,A
2138,DRIDI AICHA,21,GABES,09,GHANNOUCH,,,A
 296,AZZOUZI MOKHTAR,21,GABES,07,MARETH,,,A
 315,CHAIRI HEDI,21,GABES,07,MARETH,,,A
 332,EL AZHAR SOUHEIL,21,GABES,07,MARETH,,,A
1509,BEN KHADRA FATMA EP ABBES,21,GABES,07,MARETH,,,A
1899,ZRIG HASSENE,21,GABES,07,MARETH,,,A
1947,BEN YAHMED KAMEL,21,GABES,07,MARETH,,,A
1686,LAHZAMI NADER,21,GABES,06,MATMATA,,,A
 306,BEN AMMAR RAFIK,21,GABES,08,MATMATA JADIDA,,,A
1514,SAKLY  WISSEM,21,GABES,05,MENZEL HABIB,,,A
 298,BEL HADJ HAZEM,21,GABES,03,METOUIA,,,A
1392,FATNASSI ILHEM,21,GABES,03,METOUIA,,,A
1512,NASRI AWATEF,21,GABES,03,METOUIA,,,A
2147,ALAYA MOHAMED,21,GABES,03,METOUIA,,,A
1705,BOUATTOUR ZOUBEIR,18,GAFSA,04,BEL KHIR,,,A
 337,AMMAR LEILA,18,GAFSA,09,EL GUETAR,,,A
 343,DHAOU NEJIBA,18,GAFSA,11,EL KSAR,,,A
 352,KHALDI HELLA,18,GAFSA,11,EL KSAR,,,A
2005,SOUSSI SABRINE,18,GAFSA,01,GAFSA NORD,,,A
 336,ABDELLI MOSBEH,18,GAFSA,07,GAFSA SUD,,,A
 338,BEN JEDDOU AMEL,18,GAFSA,07,GAFSA SUD,,,A
 347,GHANEM NAJET,18,GAFSA,07,GAFSA SUD,,,A
 348,GHARBIA AMEL,18,GAFSA,07,GAFSA SUD,,,A
 349,GHARBIA RACHID,18,GAFSA,07,GAFSA SUD,,,A
 350,GTARI MOHAMED FAOUZI,18,GAFSA,07,GAFSA SUD,,,A
 354,HENDIRI MOHAMED,18,GAFSA,07,GAFSA SUD,,,A
 355,M'RAD MARIEM,18,GAFSA,07,GAFSA SUD,,,A
 356,LAMINE LAMIA,18,GAFSA,07,GAFSA SUD,,,A
 357,M'BAREK HABIB,18,GAFSA,07,GAFSA SUD,,,A
 360,RACHDI TAREK,18,GAFSA,07,GAFSA SUD,,,A
 361,TLILI HASSEN,18,GAFSA,07,GAFSA SUD,,,A
1412,BOUHOYA SOULEF,18,GAFSA,07,GAFSA SUD,,,A
1435,SOLTANE MOUNIR,18,GAFSA,07,GAFSA SUD,,,A
1312,FERIANI RIDHA,18,GAFSA,07,GAFSA SUD,,,A
1521,EL KAMEL  NABIL,18,GAFSA,07,GAFSA SUD,,,A
1984,SOUSSI MAJDA EP KHALDI,18,GAFSA,07,GAFSA SUD,,,A
2012,AMAIRI KACEM,18,GAFSA,07,GAFSA SUD,,,A
2086,KERROU HAYFA,18,GAFSA,07,GAFSA SUD,,,A
 342,GOUEDER HABIB,18,GAFSA,10,M'DHILLA,,,A
 358,METTITI MOHAMED,18,GAFSA,10,M'DHILLA,,,A
 346,LAMAIRI MAROUANE,18,GAFSA,06,METLAOUI,,,A
 351,GUITOUNI MOHAMED NACEUR,18,GAFSA,06,METLAOUI,,,A
1491,BOUJLAL YESMINE,18,GAFSA,06,METLAOUI,,,A
1544,SAYAHI KAIS,18,GAFSA,06,METLAOUI,,,A
 339,BEN HAMIDA MOHSEN,18,GAFSA,08,OUM LARAIES,,,A
 344,GOUEDER BOUSSAIRI,18,GAFSA,08,OUM LARAIES,,,A
 362,SAIDI NEJIA,18,GAFSA,08,OUM LARAIES,,,A
 345,DINARI ZAZIA EP.BOUOUNI,18,GAFSA,05,REDEYEF,,,A
 363,SLIMANI ABDALLAH,18,GAFSA,05,REDEYEF,,,A
1648,NEMRI LAZHAR,18,GAFSA,05,REDEYEF,,,A
 353,KOTTI ABDELLATIF,18,GAFSA,03,SENED,,,A
1842,JEBRI HATEM,18,GAFSA,03,SENED,,,A
2124,RAHMOUNE MOUNIR,18,GAFSA,03,SENED,,,A
2268,SAI MONTASSER,18,GAFSA,12,SIDI BOUBAKER,,,A
 334,NASRI BOUBAKER,18,GAFSA,02,SIDI YAICH,,,A
1931,SENDI JAOUHER,18,GAFSA,13,ZANOUCH,,,A
 371,MARZOUKI NADIA,08,JENDOUBA,07,AIN DRAHEM,,,A
1543,DHIFLI RIDHA,08,JENDOUBA,07,AIN DRAHEM,,,A
1418,MECHERGUI MOUNIR,08,JENDOUBA,09,BALTA BOUAOUAN,,,A
1671,GHARBI ABDERRAHIM,08,JENDOUBA,09,BALTA BOUAOUAN,,,A
1977,BOUSSELMI SLIM,08,JENDOUBA,09,BALTA BOUAOUAN,,,A
 368,BEL HARETH MOHAMED ANOUAR,08,JENDOUBA,03,BOUSALEM,,,A
 369,BEN ABDELLATIF ABDESSATTAR,08,JENDOUBA,03,BOUSALEM,,,A
 375,HANNACHI MOHAMED SALAH,08,JENDOUBA,03,BOUSALEM,,,A
 376,HASNI ABDELFATTAH,08,JENDOUBA,03,BOUSALEM,,,A
 385,OUESLATI MEHDI,08,JENDOUBA,03,BOUSALEM,,,A
1542,TURKI YOSRI,08,JENDOUBA,03,BOUSALEM,,,A
1539,ALOUI TAREK,08,JENDOUBA,08,FERNANA,,,A
1688,ABDELLI FARAH,08,JENDOUBA,08,FERNANA,,,A
1828,HAMDI HAJER,08,JENDOUBA,08,FERNANA,,,A
 377,MAJDI GHASSEN,08,JENDOUBA,04,GHARDIMAOU,,,A
 381,KRIFA MOHAMED,08,JENDOUBA,04,GHARDIMAOU,,,A
 383,LONGCHERIE AROUSSI,08,JENDOUBA,04,GHARDIMAOU,,,A
 387,SAGTENI MOHSEN,08,JENDOUBA,04,GHARDIMAOU,,,A
1971,OURIR AYMEN,08,JENDOUBA,04,GHARDIMAOU,,,A
 365,JERBI SAMI,08,JENDOUBA,01,JENDOUBA,,,A
 366,GASTLI GHASSEN,08,JENDOUBA,01,JENDOUBA,,,A
 367,AYADI HOURIA,08,JENDOUBA,01,JENDOUBA,,,A
 373,BOUGASSAS MONDHER,08,JENDOUBA,01,JENDOUBA,,,A
 374,DRISSI TAOUFIK,08,JENDOUBA,01,JENDOUBA,,,A
 380,ABICHOU FATMA,08,JENDOUBA,01,JENDOUBA,,,A
 382,LAHMAR MOHAMED,08,JENDOUBA,01,JENDOUBA,,,A
 386,SAIDI RIDHA,08,JENDOUBA,01,JENDOUBA,,,A
 388,BEN GAGI OTHMEN,08,JENDOUBA,01,JENDOUBA,,,A
 389,BANKAJI MOHAMED AMINE,08,JENDOUBA,01,JENDOUBA,,,A
 390,SELMI AFIFA,08,JENDOUBA,01,JENDOUBA,,,A
1930,ZORGUI IMEN,08,JENDOUBA,01,JENDOUBA,,,A
2039,AYADI AMIRA,08,JENDOUBA,01,JENDOUBA,,,A
 384,MAHDOUANI MEHDI,08,JENDOUBA,02,JENDOUBA NORD,,,A
1566,DKHILI HENDA,08,JENDOUBA,02,JENDOUBA NORD,,,A
1850,CHARNI KAIS,08,JENDOUBA,02,JENDOUBA NORD,,,A
2091,GHAZOUANI IHSEN,08,JENDOUBA,02,JENDOUBA NORD,,,A
 378,KHAZRI AHMED,08,JENDOUBA,05,OUED MELIZ,,,A
 364,MECHRAOUI RAHIBA EP REZGAOUI,08,JENDOUBA,06,TABARKA,,,A
 372,BLAGUI RIDHA,08,JENDOUBA,06,TABARKA,,,A
 379,REZGAOUI KHEMAIS,08,JENDOUBA,06,TABARKA,,,A
1572,BESSASSI NOUREDDINE,08,JENDOUBA,06,TABARKA,,,A
1715,JAWA SANA,08,JENDOUBA,06,TABARKA,,,A
1750,JAAFAR SAMI,08,JENDOUBA,06,TABARKA,,,A
2003,OUERTANI DALEL,08,JENDOUBA,06,TABARKA,,,A
1629,ATALLAH AYOUB,11,KAIROUAN,12,AIN JLOULA,,,A
 410,DIOUANI BOUJEMAA,11,KAIROUAN,05,CHEBIKA,,,A
1827,BEN SAAD SAID,11,KAIROUAN,05,CHEBIKA,,,A
1933,BRAHAM KHAOULA,11,KAIROUAN,05,CHEBIKA,,,A
 401,BELLALOUNA FADOUA,11,KAIROUAN,11,CHERARDA,,,A
 412,FRIJI KHELIFA,11,KAIROUAN,11,CHERARDA,,,A
1957,STAMBOULI KHALIFA,11,KAIROUAN,11,CHERARDA,,,A
 432,ROUIS FOUED,11,KAIROUAN,07,EL ALA,,,A
1579,HFAIEDH MOHAMED,11,KAIROUAN,07,EL ALA,,,A
 422,HAMMADI MOHAMED ALI,11,KAIROUAN,06,HAFFOUZ,,,A
1565,HAMMEDI MAROUA,11,KAIROUAN,06,HAFFOUZ,,,A
1867,JEDIDI WAFA,11,KAIROUAN,06,HAFFOUZ,,,A
1999,DRIDI AFEF,11,KAIROUAN,06,HAFFOUZ,,,A
 391,ABBES MOHAMED YASSINE,11,KAIROUAN,10,HAJEB ELAYOUN,,,A
 419,MEHDOUANI MOHAMED,11,KAIROUAN,10,HAJEB ELAYOUN,,,A
 395,ALLANI WALID,11,KAIROUAN,01,KAIROUAN NORD,,,A
 396,ALOUINI FEHER,11,KAIROUAN,01,KAIROUAN NORD,,,A
 400,GOUBA MOHAMED MOEZ,11,KAIROUAN,01,KAIROUAN NORD,,,A
 403,BEN FREJ MUSTAPHA,11,KAIROUAN,01,KAIROUAN NORD,,,A
 404,BEN LASFAR MOHAMED,11,KAIROUAN,01,KAIROUAN NORD,,,A
 405,GHMADH ALI,11,KAIROUAN,01,KAIROUAN NORD,,,A
 408,DHIB TAOUFIK,11,KAIROUAN,01,KAIROUAN NORD,,,A
 416,GHITH HIND EP KCHINI,11,KAIROUAN,01,KAIROUAN NORD,,,A
 418,JERFEL HECHMI,11,KAIROUAN,01,KAIROUAN NORD,,,A
 420,ALLANI MOHAMED,11,KAIROUAN,01,KAIROUAN NORD,,,A
 421,NAGATI ANOUAR,11,KAIROUAN,01,KAIROUAN NORD,,,A
 423,BOUDEN RADHOUANE,11,KAIROUAN,01,KAIROUAN NORD,,,A
 428,TAAMALLAH RYM,11,KAIROUAN,01,KAIROUAN NORD,,,A
 430,EL KOTTI MOHAMED ALI,11,KAIROUAN,01,KAIROUAN NORD,,,A
1833,MAAMAR NOURA EP HAMDI,11,KAIROUAN,01,KAIROUAN NORD,,,A
1979,DAALOUL NAJET EP HAMDI,11,KAIROUAN,01,KAIROUAN NORD,,,A
2256,DRIDI YOUSRA,11,KAIROUAN,01,KAIROUAN NORD,,,A
 394,ABOUDI MONCEF,11,KAIROUAN,02,KAIROUAN SUD,,,A
 397,ATALLAH NAOUFEL,11,KAIROUAN,02,KAIROUAN SUD,,,A
 398,ATALLAH SALWA,11,KAIROUAN,02,KAIROUAN SUD,,,A
 399,ATTALLAH MOHAMED,11,KAIROUAN,02,KAIROUAN SUD,,,A
 407,CHEMLI EMNA,11,KAIROUAN,02,KAIROUAN SUD,,,A
 413,GOUAYEB HIND,11,KAIROUAN,02,KAIROUAN SUD,,,A
 425,HMAYER MARIAM,11,KAIROUAN,02,KAIROUAN SUD,,,A
 427,SASSI FAYCAL,11,KAIROUAN,02,KAIROUAN SUD,,,A
1363,AKROUT ALI,11,KAIROUAN,02,KAIROUAN SUD,,,A
1519,AYACHI  MOHAMED,11,KAIROUAN,02,KAIROUAN SUD,,,A
1909,BEN REJEB SANA EP ALOUINI,11,KAIROUAN,02,KAIROUAN SUD,,,A
1967,ABENE SOUMAYA,11,KAIROUAN,02,KAIROUAN SUD,,,A
 393,RAOUAFI RIADH,11,KAIROUAN,13,MENZEL MHIRI,,,A
 415,GAIEB RIDHA,11,KAIROUAN,04,OUESLATIA,,,A
1582,DHIFAOUI MONCEF,11,KAIROUAN,04,OUESLATIA,,,A
 392,BERRIRI ABDELFETTEH,11,KAIROUAN,03,SBIKHA,,,A
 402,BELLILI AMARA,11,KAIROUAN,03,SBIKHA,,,A
 414,GAIEB LOTFI,11,KAIROUAN,03,SBIKHA,,,A
 429,TURKI FAYCEL,11,KAIROUAN,03,SBIKHA,,,A
1990,BEN AMOR EMIR,11,KAIROUAN,03,SBIKHA,,,A
 424,LAHMAR BECHIR,11,KAIROUAN,09,SIDI ALI BEN NASRALLAH,,,A
2133,KADACHI YASSINE,11,KAIROUAN,09,SIDI ALI BEN NASRALLAH,,,A
 406,EZZAOUIA AMANI,11,KAIROUAN,08,SIDI AMOR BOUHAJLA,,,A
 409,DHIFAOUI JOMAA,11,KAIROUAN,08,SIDI AMOR BOUHAJLA,,,A
 417,KHARROUBI HECHMI,11,KAIROUAN,08,SIDI AMOR BOUHAJLA,,,A
 433,HOUIDI IMED,11,KAIROUAN,08,SIDI AMOR BOUHAJLA,,,A
1944,SBOUI HIBA,11,KAIROUAN,08,SIDI AMOR BOUHAJLA,,,A
1536,KLAI SAHBI,12,KASSERINE,06,EL AYOUN,,,A
 445,SAIEM OLFA EP HAMZAOUI,12,KASSERINE,13,EZZOUHOUR,,,A
 461,M'HAMDI AHMED,12,KASSERINE,13,EZZOUHOUR,,,A
1730,SAADAOUI MAKREM,12,KASSERINE,13,EZZOUHOUR,,,A
 437,SAADAOUI MOHAMED TAHER,12,KASSERINE,10,FERIANA,,,A
 447,HERMASSI FETHI,12,KASSERINE,10,FERIANA,,,A
1449,DHAHRI NASREDDINE,12,KASSERINE,10,FERIANA,,,A
1468,DHIFAOUI MOEZ,12,KASSERINE,10,FERIANA,,,A
1864,HERMASSI MOHAMED ANOUAR,12,KASSERINE,10,FERIANA,,,A
2030,JARALLAH IMEN,12,KASSERINE,10,FERIANA,09,,B
1371,KHALOUN BOUKTHIR,12,KASSERINE,09,FOUSSANA,,,A
1650,NEFZAOUI HABIB,12,KASSERINE,09,FOUSSANA,,,A
1819,KHALFAOUI MOUNA EP OMRI,12,KASSERINE,09,FOUSSANA,,,A
 439,DHAOUADI AYMEN,12,KASSERINE,08,HAIDRA,,,A
1871,EL BAH RAOUIA,12,KASSERINE,12,HASSI FERID,,,A
1663,DIBYAOI JIHEN,12,KASSERINE,05,JEDLIANE,,,A
 438,CHATTI JAMEL,12,KASSERINE,01,KASSERINE NORD,,,A
 443,GNAOUI HOUCINE,12,KASSERINE,01,KASSERINE NORD,,,A
 450,KCHAOU LETAIEF,12,KASSERINE,01,KASSERINE NORD,,,A
 451,KHLIFI ABDELHAMID,12,KASSERINE,01,KASSERINE NORD,,,A
 452,MAROUANI FAKHREDDINE,12,KASSERINE,01,KASSERINE NORD,,,A
 453,MEGDICHE MOULDI,12,KASSERINE,01,KASSERINE NORD,,,A
 454,MISSAOUI AMARA,12,KASSERINE,01,KASSERINE NORD,,,A
 455,NCIRI ABDELKERIM,12,KASSERINE,01,KASSERINE NORD,,,A
 457,TLILI HOUCINE,12,KASSERINE,01,KASSERINE NORD,,,A
 459,ALOUI FADHEL,12,KASSERINE,01,KASSERINE NORD,,,A
2034,HALOUANI MENIAR,12,KASSERINE,01,KASSERINE NORD,,,A
1466,MOUSSA BESMA EP EL  FAHEM,12,KASSERINE,02,KASSERINE SUD,,,A
 435,AMMAMI MOHAMED EL AYECH,12,KASSERINE,11,MAJEL BEL ABBES,,,A
2046,RABHI AMINA,12,KASSERINE,11,MAJEL BEL ABBES,,,A
 441,ECHMISSI SAIDA,12,KASSERINE,03,SBEITLA,,,A
 442,EL AHMADI SADOK,12,KASSERINE,03,SBEITLA,,,A
 444,GOUBAA MOHAMED MEHDI,12,KASSERINE,03,SBEITLA,,,A
 458,TURKI MOHAMED SAMI,12,KASSERINE,03,SBEITLA,,,A
1997,HASNI MOHAMED,12,KASSERINE,03,SBEITLA,,,A
 436,OUNI ABDERRAHMEN,12,KASSERINE,04,SBIBA,,,A
 448,HERMASSI MOEZ,12,KASSERINE,04,SBIBA,,,A
1397,OUNI FETHI,12,KASSERINE,04,SBIBA,,,A
 440,OUAHCHI FAOUZI,12,KASSERINE,07,THALA,,,A
 456,THAMRI MOHAMED ALI,12,KASSERINE,07,THALA,,,A
 460,ASSIDI ABDALLAH,12,KASSERINE,07,THALA,,,A
 465,BARNOUS JAMEL ABDENNACEUR,20,KEBILI,03,DOUZ NORD,,,A
 467,BEN HAJ ALI FIRAS,20,KEBILI,03,DOUZ NORD,,,A
1416,BENNOUR  HICHEM,20,KEBILI,03,DOUZ NORD,,,A
 466,BEN ALI MOHAMED,20,KEBILI,06,DOUZ SUD,,,A
 473,BEN RHOUMA BELGACEM,20,KEBILI,06,DOUZ SUD,,,A
 290,BEN YAHYA AMOR,20,KEBILI,05,FAOUAR,,,A
2108,SBOUI FAROUK,20,KEBILI,05,FAOUAR,,,A
 463,ABBES LOTFI,20,KEBILI,01,KEBILI NORD,,,A
 468,BELABED SAADIA,20,KEBILI,01,KEBILI NORD,,,A
 470,DEROUICH MONDHER,20,KEBILI,01,KEBILI NORD,,,A
1513,BEN SAID HOUYEM,20,KEBILI,01,KEBILI NORD,,,A
 464,AZZABI NASREDDINE,20,KEBILI,02,KEBILI SUD,,,A
 471,MARZOUKI JALILA,20,KEBILI,02,KEBILI SUD,,,A
1798,BEN AZZOUZ DRAIFA EP BEL HADJ,20,KEBILI,02,KEBILI SUD,,,A
2289,SEDDIK RIM,20,KEBILI,07,RJIM MAATOUG,,,A
 469,CHAIRA FATHI,20,KEBILI,04,SOUK LAHAD,,,A
 472,SOUAI KHALED,20,KEBILI,04,SOUK LAHAD,,,A
 481,DHAOU SAMI,09,LE KEF,09,DAHMANI,,,A
 485,GUIZANI AMMAR,09,LE KEF,09,DAHMANI,,,A
2049,BOUHIJA KHALED,09,LE KEF,09,DAHMANI,,,A
 496,ZOGHLAMI LAZHAR,09,LE KEF,08,JERISSA,,,A
 474,ABDI CHEDLI,09,LE KEF,07,KALAAT KHASBA,,,A
 475,ACHOUR MONCEF,09,LE KEF,06,KALAAT SENANE,,,A
1496,MESSAOUDI SEIFEDDINE,09,LE KEF,06,KALAAT SENANE,,,A
 491,TNANI KHALED,09,LE KEF,10,KSOUR,,,A
 479,CHERNI LEILA,09,LE KEF,01,LE KEF EST,,,A
 482,BOULIFA SONDES,09,LE KEF,01,LE KEF EST,,,A
 483,GHARBI EL AID,09,LE KEF,01,LE KEF EST,,,A
 484,GHOURABI SAAD,09,LE KEF,01,LE KEF EST,,,A
 487,JAOUADI BOUBAKER,09,LE KEF,01,LE KEF EST,,,A
 495,ZAGHDOUDI MOHAMED NEJIB,09,LE KEF,01,LE KEF EST,,,A
 497,BEN MOUSSA AFEF EP GUESMI,09,LE KEF,01,LE KEF EST,,,A
1926,LAAROUSSI OLFA,09,LE KEF,01,LE KEF EST,,,A
 490,BATSKIKH SVETLANA EP CHAARI,09,LE KEF,02,LE KEF OUEST,,,A
1826,NACEUR MOHAMED YAHIA,09,LE KEF,02,LE KEF OUEST,,,A
1906,TEBOURSKI SAMIR,09,LE KEF,02,LE KEF OUEST,,,A
1374,M'HIRSI HASSEN,09,LE KEF,03,NEBEUR,,,A
1844,HANACHI AMOR,09,LE KEF,03,NEBEUR,,,A
 478,BOUGHANMI AMEL,09,LE KEF,04,SAKIET SIDI YOUSSEF,,,A
 480,CHERICHI HACHMI,09,LE KEF,11,SERS,,,A
 486,HOSNI ABDELOUAHAB,09,LE KEF,11,SERS,,,A
1364,BEN DHIEF BESMA,09,LE KEF,11,SERS,,,A
 476,AISSAOUI ABDELATIF,09,LE KEF,05,TAJEROUINE,,,A
 477,CHERNI SOUAD,09,LE KEF,05,TAJEROUINE,,,A
 492,MAHJOUBI LASSAAD,09,LE KEF,05,TAJEROUINE,,,A
 498,MESSAOUDI HAJER,09,LE KEF,05,TAJEROUINE,,,A
1953,BOUSLIMI HATEM,09,LE KEF,12,TOUIREF,,,A
 523,MAKNI MOUNIR,16,MAHDIA,06,BOUMERDAS,,,A
 530,LADHIRI FAOUZIA EP TILOUCHE,16,MAHDIA,06,BOUMERDAS,,,A
2016,MILED AYMEN,16,MAHDIA,06,BOUMERDAS,,,A
 500,ABID FTOUH,16,MAHDIA,03,CHEBBA,,,A
 526,NASRALLAH OLFA,16,MAHDIA,03,CHEBBA,,,A
1870,CHIHA NADIA,16,MAHDIA,03,CHEBBA,,,A
 508,ALLANI MUSTAPHA,16,MAHDIA,08,CHORBANE,,,A
1772,KACEM WAJIH,16,MAHDIA,08,CHORBANE,,,A
2069,KARAA SONIA,16,MAHDIA,08,CHORBANE,,,A
 505,DAINOUNI MUSTAPHA,16,MAHDIA,07,EL JEM,,,A
 515,GRITLI ADEL,16,MAHDIA,07,EL JEM,,,A
 518,KACEM ABDELWAHEB,16,MAHDIA,07,EL JEM,,,A
 520,KNANI MOEZ,16,MAHDIA,07,EL JEM,,,A
 525,ENNACEUR NAJET,16,MAHDIA,07,EL JEM,,,A
1523,BELGACEM AMMAR,16,MAHDIA,07,EL JEM,,,A
2196,CHOUCHENE RABIAA,16,MAHDIA,07,EL JEM,,,A
 512,CHAARI LOTFI,16,MAHDIA,11,HBIRA,,,A
 504,DARDOURA RACHA,16,MAHDIA,02,KSOUR ESSAF,,,A
 509,BEN JEMAA RIDHA,16,MAHDIA,02,KSOUR ESSAF,,,A
 521,KRIFA EZZEDDINE,16,MAHDIA,02,KSOUR ESSAF,,,A
 531,ZAAFRANE MEZRI,16,MAHDIA,02,KSOUR ESSAF,,,A
1973,HAMZA INES,16,MAHDIA,02,KSOUR ESSAF,,,A
 501,ALOULOU KALTHOUM,16,MAHDIA,01,MAHDIA,,,A
 502,ALOULOU MOHAMED,16,MAHDIA,01,MAHDIA,,,A
 507,BELKHOUJA RAFIAA,16,MAHDIA,01,MAHDIA,,,A
 510,BEN SALAH NACEUR,16,MAHDIA,01,MAHDIA,,,A
 511,GUETARI HAIFA EP SLIMEN,16,MAHDIA,01,MAHDIA,,,A
 517,HOUSSEIN RACHIDA,16,MAHDIA,01,MAHDIA,,,A
 519,KHEMIS AHMED RACHED,16,MAHDIA,01,MAHDIA,,,A
 522,MAHDI HECHMI,16,MAHDIA,01,MAHDIA,,,A
 527,SAKKA BECHIR,16,MAHDIA,01,MAHDIA,,,A
 528,SAKKA SAMI,16,MAHDIA,01,MAHDIA,,,A
2255,BRAHIM HABIB,16,MAHDIA,01,MAHDIA,,,A
1460,BAATI MAKREM,16,MAHDIA,04,MELLOULECHE,,,A
1938,DRISS WALID,16,MAHDIA,04,MELLOULECHE,,,A
1380,FATNASSI LAMIA,16,MAHDIA,10,OULED CHAMEKH,,,A
1889,EL METAOUA ZIED,16,MAHDIA,10,OULED CHAMEKH,,,A
 513,CHAMMARI HAMADI,16,MAHDIA,05,SIDI ALOUANE,,,A
1791,M'BREK CHAOUKI,16,MAHDIA,05,SIDI ALOUANE,,,A
1859,ABBES SANA,16,MAHDIA,05,SIDI ALOUANE,,,A
